id,sender_id,receiver_id,amount,start_time
8364,3666,4212,99997,8274292
8365,1525,4106,101645,8274895
8366,5858,1965,99804,8276029
8367,1328,4227,98331,8276516
8368,2713,5521,100131,8276538
8369,5783,295,99857,8276976
8370,5384,5392,100285,8277362
8371,3265,4185,100869,8277374
8372,3657,5363,99346,8277947
8373,1034,1815,99070,8279569
8374,5545,5148,100811,8282670
8375,4538,1191,101047,8282957
8376,225,5042,100213,8283593
8377,490,3757,100768,8284953
8378,4574,3219,99093,8288065
8379,4402,352,100537,8288369
8380,2667,4222,99625,8289104
8381,2027,4132,99434,8289303
8382,2604,770,100877,8289886
8383,630,3935,100119,8289921
8384,2892,3952,101413,8290307
8385,784,1583,100029,8291243
8386,371,1456,99818,8291617
8387,1431,12,100658,8292159
8388,2602,3024,100275,8293623
8389,1998,2938,101486,8295919
8390,4788,2104,99350,8296520
8391,4019,229,100601,8296572
8392,2136,1446,100587,8296652
8393,5858,831,101127,8298346
8394,2250,3174,100366,8298963
8395,2116,5083,100226,8301463
8396,5252,3111,98939,8301723
8397,339,2359,99392,8304323
8398,4244,4148,100908,8304549
8399,3932,2152,98916,8305000
8400,5607,4565,97869,8305039
8401,1399,3888,99342,8305655
8402,1707,2100,100444,8306060
8403,3171,1521,98470,8306324
8404,4920,3980,100294,8306716
8405,5742,1051,99617,8308674
8406,811,2520,99653,8311934
8407,5426,1027,99788,8314317
8408,4513,3948,100331,8315663
8409,4036,336,101867,8316070
8410,3260,3710,99248,8318335
8411,3426,1703,99557,8319754
8412,5005,1111,100017,8320054
8413,3331,3626,99404,8321210
8414,2396,4310,100813,8323462
8415,1338,427,98252,8323690
8416,1073,2783,100656,8324450
8417,1723,517,100901,8325353
8418,3297,2557,99151,8327373
8419,998,5904,99866,8327429
8420,1193,3874,100334,8327540
8421,2083,5779,100024,8328714
8422,2507,1163,98262,8329953
8423,112,3526,100552,8332495
8424,590,5865,101221,8332732
8425,361,3894,98390,8333175
8426,3633,3331,98759,8335275
8427,1732,2264,99493,8336082
8428,2089,1208,99532,8336451
8429,4712,1347,99850,8337206
8430,1049,3055,101167,8337361
8431,159,1104,100999,8339225
8432,4259,1423,98739,8340530
8433,4306,2145,99423,8341159
8434,3561,1831,101075,8341926
8435,1899,1068,99119,8343595
8436,1831,1192,99053,8344210
8437,2596,5243,99096,8344750
8438,5372,5670,101292,8344908
8439,2220,4950,100624,8351016
8440,4299,4327,99215,8351321
8441,3763,2576,100365,8351369
8442,2514,3522,102228,8352113
8443,4394,5748,101889,8354607
8444,5270,1030,99602,8354923
8445,3551,1413,99841,8355517
8446,5346,1024,100507,8355929
8447,1072,4053,99858,8356844
8448,5558,5578,99608,8357040
8449,4416,4089,101017,8358187
8450,106,1748,98927,8359294
8451,1230,1713,99508,8359524
8452,4810,4422,100123,8362208
8453,3677,5637,99652,8364299
8454,1228,4877,101193,8366190
8455,1168,2078,100739,8366409
8456,4647,2614,100353,8366563
8457,3327,5782,98613,8366627
8458,3432,4955,99367,8367484
8459,5942,1048,100179,8368743
8460,3680,3776,101041,8370523
8461,2675,2063,100872,8370772
8462,2340,880,98890,8371461
8463,2903,3491,99826,8372728
8464,2259,3600,100561,8372854
8465,3127,5993,99742,8376615
8466,5276,3874,99752,8377792
8467,1951,5821,98322,8378088
8468,1132,5462,100909,8379787
8469,5956,1819,100554,8379952
8470,265,1957,99706,8383231
8471,1196,5048,101173,8384109
8472,5354,1738,100435,8385024
8473,2085,636,100825,8387368
8474,4255,3514,99456,8388608
8475,274,5638,99907,8389746
8476,3210,118,97258,8391209
8477,5839,1776,98936,8391495
8478,5944,4765,100111,8391647
8479,4139,4072,101370,8392106
8480,1165,5903,99013,8392123
8481,234,909,98669,8392379
8482,3987,3429,100028,8393382
8483,3875,1762,99192,8394603
8484,1856,2165,101025,8396662
8485,1885,4644,101039,8396826
8486,4604,1933,100202,8398022
8487,5,5856,99347,8398851
8488,2608,4977,99349,8401146
8489,2423,4296,99309,8401479
8490,4891,263,99907,8402208
8491,2040,3694,100356,8404044
8492,1284,2754,99111,8404461
8493,471,3226,100286,8404758
8494,3951,1892,99719,8404898
8495,4157,2626,100033,8406117
8496,2609,2408,99337,8406225
8497,807,3691,99308,8409028
8498,327,3141,100920,8411732
8499,5379,65,99250,8412335
8500,3856,1739,100232,8412636
8501,4365,369,99017,8417889
8502,3422,4020,100107,8420603
8503,3590,854,97938,8422089
8504,4768,5831,100208,8423225
8505,3770,2463,100063,8425084
8506,540,1473,101236,8425680
8507,757,2389,101801,8427419
8508,5577,3879,99322,8428907
8509,2693,1787,99662,8429202
8510,3810,4140,100008,8429684
8511,2786,2760,98349,8430452
8512,1074,5424,99686,8430848
8513,3467,4159,99502,8431589
8514,1791,172,100094,8432087
8515,2537,1173,100571,8432419
8516,2135,1146,100279,8435268
8517,5656,5476,99934,8435457
8518,5225,1564,101042,8436035
8519,1453,5541,99578,8436577
8520,1243,693,102192,8436759
8521,2003,5445,101334,8439184
8522,4956,85,100239,8439856
8523,1031,3214,99422,8439899
8524,3782,4977,98540,8441008
8525,5796,4991,100067,8442530
8526,5455,3079,98819,8443346
8527,696,2251,100377,8443694
8528,4364,5357,100970,8444047
8529,3735,2988,99966,8444100
8530,714,3301,99895,8444433
8531,5494,1269,101217,8444924
8532,903,1679,100720,8446668
8533,1771,5777,99141,8446679
8534,3070,4485,100773,8446759
8535,1151,3229,101684,8447808
8536,1585,1785,98164,8447900
8537,5717,4707,98945,8450182
8538,388,1966,99754,8450557
8539,1494,500,99306,8451728
8540,3349,2439,99660,8452256
8541,2330,4003,100560,8453039
8542,4189,4653,100029,8454401
8543,2188,5854,99748,8456764
8544,3568,632,99761,8459811
8545,2831,2822,99622,8462240
8546,5577,5502,100144,8462787
8547,1672,5712,98955,8463537
8548,5182,5637,101268,8463613
8549,1067,2844,100679,8464335
8550,3827,3672,100349,8464817
8551,341,868,100231,8465748
8552,1166,2568,100371,8466382
8553,714,3339,100564,8466491
8554,1184,2425,100126,8467784
8555,1477,5959,99696,8468660
8556,871,4461,99205,8469107
8557,3772,3717,101092,8469118
8558,3182,1403,99199,8469919
8559,4630,982,100038,8471202
8560,5559,2582,101232,8472153
8561,3854,5312,99418,8472453
8562,1549,1077,101161,8475183
8563,55,1749,99140,8475248
8564,2351,4692,98444,8476976
8565,1287,1529,100155,8477569
8566,1884,2863,99567,8478621
8567,464,2834,100894,8479170
8568,5258,2171,99359,8480563
8569,3890,1407,100607,8481811
8570,1995,3147,100245,8483591
8571,4966,5764,100391,8484150
8572,19,4172,99943,8486608
8573,1033,3330,100841,8486874
8574,328,864,100185,8487743
8575,2928,4132,100090,8491029
8576,2168,466,98597,8492298
8577,1650,4411,99020,8492723
8578,4662,1459,99216,8493486
8579,1374,5013,102337,8493670
8580,3366,1037,100180,8494137
8581,4592,400,99409,8495033
8582,906,4642,100245,8496612
8583,4250,2022,99031,8497511
8584,2202,3747,98995,8498203
8585,2083,4320,100565,8498237
8586,3596,291,101314,8500608
8587,443,1456,100469,8502808
8588,1731,3009,98528,8503007
8589,918,3020,100499,8503305
8590,5493,1399,100490,8505834
8591,4530,2400,100118,8505935
8592,3954,5382,99569,8506387
8593,4343,4674,101354,8506649
8594,4031,2017,100573,8507935
8595,4598,5911,98141,8508221
8596,531,1567,101508,8511492
8597,5751,3538,97752,8512165
8598,3678,3316,99196,8512317
8599,3112,2783,100233,8513259
8600,4884,1701,100555,8513268
8601,3782,97,99336,8514043
8602,2691,2067,100726,8514943
8603,2462,4309,99562,8516904
8604,3074,5773,99715,8517970
8605,837,290,101229,8518186
8606,799,1050,100628,8518614
8607,1432,2441,100992,8519009
8608,3415,1799,99064,8521100
8609,1715,2931,100601,8521413
8610,65,3655,98952,8523851
8611,2320,1151,100628,8524543
8612,1186,2081,100396,8525426
8613,4687,2373,100732,8525691
8614,1763,1461,101199,8526621
8615,3614,4267,100923,8526831
8616,3886,740,100471,8527216
8617,4127,1815,99766,8528733
8618,5361,5398,100696,8529782
8619,2505,755,99225,8530052
8620,1297,5870,98871,8531574
8621,1446,6002,101646,8531640
8622,1597,2157,101449,8531802
8623,4676,2838,97875,8533230
8624,3419,2141,98505,8534952
8625,4462,2199,100063,8535809
8626,5061,4953,100680,8536461
8627,3333,326,101263,8536466
8628,4269,5301,99680,8537451
8629,4701,1714,100889,8537460
8630,2791,5360,98474,8538976
8631,3525,2125,99084,8539442
8632,65,5477,99458,8542318
8633,2193,5182,98208,8542407
8634,2762,39,100121,8544837
8635,1157,1134,99708,8547666
8636,2814,285,99282,8550925
8637,2644,4447,101258,8551059
8638,3948,1039,100191,8552287
8639,2670,4727,101660,8552813
8640,5702,1512,99429,8552979
8641,4753,2826,100274,8554394
8642,3684,2542,98375,8555110
8643,1390,1653,97874,8556167
8644,1644,1182,99770,8558983
8645,1192,3339,100457,8559048
8646,2330,2038,101044,8562004
8647,5589,3631,99202,8562694
8648,4352,3113,100606,8562740
8649,2511,1076,99863,8562929
8650,5319,973,98751,8565848
8651,3805,3467,97945,8566363
8652,1341,383,100633,8567416
8653,2927,424,100366,8570077
8654,5889,2310,99078,8571836
8655,1210,1837,101469,8572694
8656,2986,3469,101804,8573204
8657,3883,2286,99499,8573379
8658,1616,687,100028,8573595
8659,262,272,98932,8574181
8660,2723,2343,98564,8574653
8661,1814,967,98474,8574691
8662,363,3966,100281,8574868
8663,3359,5238,99925,8575059
8664,293,1679,99529,8576536
8665,5061,1451,99402,8576666
8666,4037,5535,100592,8579032
8667,5578,722,99501,8579112
8668,5964,4875,100952,8579509
8669,3413,3421,98418,8581045
8670,4415,250,99811,8581313
8671,3652,4097,100786,8581875
8672,4891,307,100537,8582796
8673,3855,635,98927,8583436
8674,4757,2286,100465,8583634
8675,4296,2512,99705,8585609
8676,4701,5956,99494,8585851
8677,1256,2511,100314,8586470
8678,3626,2203,99767,8587428
8679,4938,485,100409,8587621
8680,4610,3386,99437,8588163
8681,5147,4654,99457,8588204
8682,3624,2816,99074,8588487
8683,713,5723,98758,8588582
8684,940,724,100238,8589051
8685,4823,5191,101861,8589208
8686,4333,2920,99448,8594749
8687,3789,834,99635,8595584
8688,547,3491,99458,8596274
8689,3653,277,102558,8597526
8690,5927,3221,99111,8600246
8691,4014,2189,100166,8600983
8692,1366,1568,101244,8602342
8693,3021,2330,98131,8603068
8694,2181,5610,98059,8603587
8695,3463,4391,99209,8605436
8696,5077,4288,100556,8606029
8697,2071,4240,99045,8606801
8698,900,1843,99829,8609927
8699,85,1537,99064,8613299
8700,3884,2368,101667,8613972
8701,1839,4546,100256,8614216
8702,1242,2494,100259,8614304
8703,1384,50,99791,8614888
8704,4754,4758,100628,8615085
8705,3641,491,100872,8615435
8706,2242,3832,98404,8616494
8707,1766,1486,99073,8616681
8708,712,2821,99717,8616988
8709,4686,6005,99558,8617334
8710,1135,4788,99001,8621719
8711,5924,2067,100936,8622747
8712,204,500,99421,8622898
8713,4980,1057,98850,8623683
8714,591,3944,100229,8623756
8715,4049,5877,97703,8625542
8716,5907,1544,100691,8629403
8717,4824,2446,98889,8632867
8718,3272,1396,97487,8633621
8719,3203,2673,98458,8634671
8720,3835,2833,101685,8635280
8721,3557,2879,98918,8637558
8722,933,605,101370,8638065
8723,5897,3024,98166,8641597
8724,2936,4125,100631,8641823
8725,5814,2461,99400,8642277
8726,2780,4052,99212,8642477
8727,4149,2691,99531,8643197
8728,423,4377,101414,8645068
8729,4601,4405,99198,8645541
8730,3869,592,100005,8646707
8731,3196,2256,98760,8646891
8732,4942,1374,100110,8646945
8733,5767,346,100133,8651205
8734,1911,5121,98291,8651710
8735,1895,5921,101819,8653807
8736,2479,3859,100242,8655340
8737,373,4892,100371,8659436
8738,5870,792,101175,8659490
8739,2954,799,99801,8659752
8740,5663,1118,100131,8660423
8741,2388,3775,99001,8660740
8742,205,2059,98109,8662863
8743,1106,3217,99272,8663179
8744,577,2449,100575,8663939
8745,4470,4648,100784,8667717
8746,900,3609,99248,8668127
8747,5654,1692,100061,8668381
8748,5472,4899,100803,8669842
8749,2610,4826,100892,8672406
8750,3486,3503,101449,8674031
8751,2314,3565,98866,8675415
8752,2697,3774,99724,8675888
8753,3481,902,101193,8677671
8754,161,4936,101715,8678257
8755,3637,339,101181,8678718
8756,1739,4196,100118,8679632
8757,4249,4930,99611,8681794
8758,1723,642,100783,8681921
8759,4224,4057,99440,8684350
8760,3929,5069,100651,8684811
8761,3318,1388,100973,8685077
8762,3434,4485,100260,8686955
8763,453,4277,99935,8687019
8764,541,2175,100313,8687330
8765,556,5064,101089,8687400
8766,2976,2765,99461,8688209
8767,3219,656,99721,8688220
8768,2841,550,98816,8689542
8769,1996,1714,99019,8690009
8770,3561,5901,100368,8690111
8771,1523,3712,99282,8692505
8772,4982,1670,101811,8692724
8773,2653,1145,98091,8693393
8774,4861,2658,101807,8694396
8775,4373,3807,100325,8695584
8776,3486,4072,100843,8696790
8777,4887,5838,99487,8699083
8778,5491,5323,100310,8699615
8779,4653,2280,97889,8701601
8780,2068,3930,101497,8703243
8781,1626,5172,100471,8703854
8782,1723,4637,101139,8705836
8783,5674,198,98787,8708295
8784,4042,468,99998,8708378
8785,4423,2356,99929,8708386
8786,535,4668,100756,8710999
8787,2558,5795,100116,8712496
8788,859,5188,101769,8714457
8789,37,4773,101757,8715626
8790,4174,5766,99689,8717073
8791,1907,3969,101788,8718184
8792,2119,1926,99280,8720012
8793,5475,721,100525,8720561
8794,2559,5263,100745,8721289
8795,1623,816,100258,8721410
8796,2708,1993,100451,8722836
8797,2435,2319,99422,8723746
8798,4080,675,100636,8724058
8799,5326,1528,100216,8725258
8800,2292,4411,99471,8725995
8801,1369,3102,98776,8727577
8802,3230,2165,102227,8728828
8803,4728,1506,99045,8728883
8804,3363,974,100098,8729542
8805,3707,1158,98920,8729552
8806,5849,1343,99661,8730025
8807,3519,3612,100217,8730506
8808,3803,4821,99651,8730545
8809,4905,1801,100328,8730582
8810,4185,3378,98685,8731053
8811,3053,2191,99586,8731928
8812,3326,5687,99405,8733493
8813,4096,5634,99067,8736351
8814,3059,3894,100843,8740304
8815,4667,2985,101010,8740561
8816,1733,382,101109,8740652
8817,1487,5372,101718,8741191
8818,4987,3271,99985,8742786
8819,4806,359,99551,8742904
8820,5488,2750,98261,8744182
8821,1315,343,99382,8744225
8822,5962,3363,100545,8745061
8823,59,5270,101099,8749244
8824,3358,5257,100681,8749661
8825,3142,55,100949,8752460
8826,2234,3202,98819,8752556
8827,3778,3132,98750,8753196
8828,3951,1043,99413,8754583
8829,185,4313,98144,8754954
8830,2618,3690,102664,8757172
8831,4931,278,98946,8758232
8832,2259,4669,100818,8758571
8833,5761,4767,101360,8758707
8834,1974,2216,100226,8759698
8835,3115,5020,99665,8761399
8836,557,277,99789,8762377
8837,4169,807,99524,8762742
8838,5703,1361,99069,8764353
8839,971,1859,100216,8764357
8840,4907,3844,99778,8766859
8841,4864,1685,101776,8767300
8842,1778,3049,98775,8767529
8843,5882,1380,99579,8768577
8844,5834,4660,99488,8769556
8845,2550,144,98879,8769570
8846,2319,3802,100762,8770198
8847,2430,1176,98740,8770238
8848,2676,5200,99115,8770590
8849,1801,2017,97749,8771944
8850,4567,1397,98640,8772495
8851,5352,4093,100386,8772563
8852,1114,4150,100444,8773579
8853,3595,4904,100430,8774248
8854,3055,3193,99650,8774430
8855,5025,483,99223,8774862
8856,3112,4361,101993,8775054
8857,1955,2165,99745,8775527
8858,2521,5931,99069,8776799
8859,2943,790,99225,8778491
8860,5072,372,100233,8780505
8861,1985,2617,100797,8780718
8862,85,5849,98320,8781537
8863,2161,2666,99441,8782443
8864,1,2588,100657,8784293
8865,1961,3869,99492,8786037
8866,4676,2338,98765,8788353
8867,33,47,99616,8789427
8868,592,4854,99392,8790082
8869,5043,1497,100880,8792289
8870,2214,5871,99272,8793664
8871,4271,3913,98898,8794270
8872,3126,3406,98881,8795507
8873,816,3532,99973,8796515
8874,832,5133,100755,8798346
8875,2357,2121,100640,8798369
8876,1114,3109,100569,8799716
8877,322,4966,99514,8800569
8878,2707,4329,98713,8800777
8879,2728,5653,101385,8801629
8880,5956,1314,100596,8801940
8881,481,5628,101169,8802516
8882,585,720,99488,8804191
8883,1331,5005,99803,8804737
8884,1447,1550,101525,8805030
8885,1738,4726,100373,8805046
8886,2701,3261,100816,8805089
8887,3687,534,99480,8805332
8888,5260,1361,100095,8805469
8889,5453,2688,99808,8806646
8890,5782,917,98707,8806784
8891,70,4274,99191,8807860
8892,3381,998,99131,8813116
8893,4064,5701,100861,8813889
8894,2700,2894,99510,8814093
8895,1363,2317,101017,8814311
8896,2684,459,99946,8814558
8897,5857,1122,99926,8818259
8898,4413,3362,99707,8820366
8899,5167,4556,98524,8822041
8900,3090,1556,102074,8822433
8901,564,2192,97391,8824044
8902,5009,5580,100592,8825028
8903,498,860,99974,8825204
8904,5884,4343,99313,8825916
8905,2528,3926,101912,8827003
8906,1583,5867,99046,8829464
8907,4290,4292,100656,8831092
8908,4992,483,99351,8835197
8909,5006,140,97806,8835650
8910,3378,3747,99607,8836271
8911,729,5904,99803,8837558
8912,2968,4934,99361,8839510
8913,3817,4184,98242,8840046
8914,1856,4169,99788,8840328
8915,4926,3864,99994,8840540
8916,4868,5084,100969,8840666
8917,450,4166,99906,8843123
8918,1873,5830,100272,8844167
8919,3785,4231,101204,8844274
8920,2275,3964,99440,8844636
8921,4097,3764,99004,8844693
8922,3479,2319,99217,8844950
8923,4825,888,98869,8846938
8924,5931,1085,99982,8852321
8925,1190,4246,100779,8853214
8926,107,3948,99755,8854922
8927,2116,2993,100055,8855860
8928,4256,1363,98648,8856703
8929,1673,269,100558,8858714
8930,180,2255,99782,8858807
8931,2550,15,99518,8858979
8932,662,3365,98433,8862424
8933,5064,4025,101521,8862977
8934,3189,1662,101204,8863031
8935,815,834,98728,8865863
8936,5127,1771,99591,8866667
8937,4267,5229,101074,8867711
8938,3995,1531,100597,8869596
8939,736,1489,99989,8871581
8940,2511,891,99336,8871780
8941,758,2875,100205,8871799
8942,4260,710,99781,8873389
8943,1751,5418,100528,8874032
8944,1585,2846,98193,8874192
8945,2965,5085,100047,8875082
8946,1297,1548,99576,8877453
8947,1569,4477,98838,8877602
8948,3120,1069,98085,8877636
8949,3616,2537,100232,8878997
8950,3125,2848,99592,8879507
8951,3729,506,99872,8881668
8952,5419,3247,100174,8882246
8953,1213,4098,101804,8882398
8954,573,1434,101431,8882419
8955,198,2217,98063,8883208
8956,3941,685,100801,8884206
8957,5503,4923,101320,8885807
8958,3993,4326,98993,8886396
8959,1681,2626,98438,8886467
8960,3069,5613,99398,8887289
8961,5882,5954,100326,8888440
8962,1648,2594,100748,8888868
8963,3765,1556,101007,8889247
8964,4723,4062,99613,8890935
8965,4159,1029,100871,8891257
8966,3582,5326,100026,8891481
8967,391,5170,100590,8892206
8968,1054,5005,99657,8892589
8969,2496,5974,97720,8894397
8970,4094,1382,98543,8894418
8971,4153,5434,97900,8895060
8972,3904,745,100005,8895767
8973,3268,649,100697,8897068
8974,5362,2848,99883,8897931
8975,5382,497,100993,8899179
8976,4748,5669,100755,8899240
8977,1468,5529,100781,8899808
8978,1752,3915,99847,8900218
8979,3039,3535,98946,8900432
8980,4139,3301,99559,8900826
8981,2429,2191,101458,8900884
8982,5779,4827,101438,8901057
8983,4715,3607,100096,8901656
8984,1683,10,100828,8901812
8985,682,303,99751,8902805
8986,1193,772,98598,8904256
8987,142,2167,100024,8906248
8988,3873,5415,100376,8906342
8989,4459,2645,98546,8906715
8990,4370,1528,100436,8907421
8991,3796,2483,100086,8908498
8992,5238,2745,99808,8908791
8993,3842,1318,98977,8908847
8994,3164,5151,101365,8909148
8995,3277,3635,100480,8911922
8996,3146,3274,102304,8912175
8997,944,2763,98739,8912369
8998,223,4737,99591,8914125
8999,1888,1772,99263,8916616
9000,5562,2116,100607,8916754
9001,5365,3070,100319,8917825
9002,3570,3027,98758,8918053
9003,4231,1680,101083,8919865
9004,5375,2587,99802,8920484
9005,5494,3223,98407,8921022
9006,4186,565,100679,8922489
9007,2459,1355,99530,8922890
9008,1030,1097,100582,8925276
9009,1986,766,99390,8926068
9010,1557,1513,100770,8929724
9011,5889,860,99683,8929842
9012,2870,5689,98952,8931245
9013,2107,2693,98549,8931358
9014,5940,4491,100368,8933828
9015,4576,5201,100108,8934415
9016,3545,312,102441,8935086
9017,2715,2751,99536,8935712
9018,4351,5248,99830,8936801
9019,5212,3700,98039,8936857
9020,434,1413,99500,8937815
9021,2149,1481,98842,8938121
9022,893,812,100156,8938360
9023,4401,5899,99735,8938676
9024,2651,1363,100397,8940985
9025,3719,522,99893,8942696
9026,1502,5608,99821,8944082
9027,4188,5054,98992,8944584
9028,942,2610,98130,8946875
9029,642,4677,100169,8947257
9030,2053,1077,99539,8947300
9031,5247,4354,100637,8947685
9032,1118,1172,99400,8948490
9033,3088,1232,100271,8951913
9034,591,4177,101547,8951916
9035,1470,2130,101094,8952304
9036,3347,4756,100321,8953002
9037,2707,5344,99786,8954583
9038,3754,1091,98783,8954693
9039,5896,4594,100187,8957015
9040,145,178,97583,8957037
9041,540,2297,100086,8957488
9042,4773,3440,99551,8958010
9043,5887,4547,99654,8958413
9044,794,5373,101143,8958881
9045,4197,3932,100774,8958898
9046,1813,4525,99476,8960013
9047,5097,4159,101937,8963411
9048,2038,255,99658,8965592
9049,2979,502,99600,8965612
9050,2428,1302,100531,8965823
9051,733,1372,99237,8967035
9052,1008,2766,100390,8967471
9053,5215,3449,100197,8969193
9054,4811,3095,99725,8969670
9055,5811,1343,100191,8969742
9056,1719,397,100259,8971221
9057,502,2986,101118,8972724
9058,952,5328,98746,8973645
9059,1284,5182,101291,8973857
9060,274,3231,101267,8974540
9061,3248,5166,101699,8974949
9062,5669,3863,101682,8975170
9063,4538,4884,100322,8976123
9064,394,1744,100989,8978370
9065,2583,2528,99996,8980870
9066,5980,2443,99865,8984042
9067,105,4740,99166,8984584
9068,1744,5944,99060,8985490
9069,5850,1890,100229,8988748
9070,1853,3902,99859,8988815
9071,3654,5666,100680,8988822
9072,5097,3372,97504,8988849
9073,1140,2464,100671,8991577
9074,3233,986,99237,8991690
9075,1513,3641,99152,8992416
9076,3636,4689,101004,8993196
9077,5111,2328,100786,8993527
9078,4182,3263,100159,8994025
9079,2103,2355,102354,8996594
9080,4921,1741,98588,8997453
9081,4309,2938,98125,8998867
9082,3913,3014,98755,8999251
9083,3681,4138,98999,9000218
9084,967,1489,98376,9000389
9085,5242,3500,98694,9003214
9086,5794,2582,99833,9004699
9087,3106,4587,98901,9004763
9088,2923,3761,99378,9005797
9089,5222,2228,98870,9005870
9090,3729,3768,99230,9006499
9091,602,1393,99459,9007789
9092,4371,1491,100909,9007910
9093,1340,303,100214,9008598
9094,5670,3899,99072,9010480
9095,510,2854,100960,9012374
9096,1307,2922,99753,9012505
9097,2528,335,100209,9012994
9098,2848,4933,100437,9013073
9099,1714,3324,99279,9014552
9100,5438,3666,101583,9014786
9101,2082,444,99212,9015268
9102,4776,4065,100792,9017812
9103,962,1158,100181,9018502
9104,241,161,99926,9018577
9105,5009,5845,99555,9018788
9106,3626,4807,98815,9021029
9107,1629,4625,100836,9021537
9108,952,64,101711,9021878
9109,4023,2233,100878,9022619
9110,639,5915,99718,9022657
9111,5607,3777,101743,9023931
9112,3822,2435,98735,9024684
9113,3037,3547,100311,9026046
9114,4699,2015,99216,9026192
9115,3422,3618,99870,9027057
9116,849,3987,99377,9027220
9117,2732,4376,98660,9027424
9118,1176,5630,97951,9028057
9119,5831,1775,99350,9029560
9120,4991,2164,97947,9030355
9121,4428,5322,99147,9030669
9122,477,2788,100757,9030943
9123,2715,798,99133,9032133
9124,2459,1390,101039,9032173
9125,3443,4579,100514,9032739
9126,5553,5849,99678,9032904
9127,3571,2543,101553,9035241
9128,3733,5528,99474,9036204
9129,4536,4102,98312,9037987
9130,4911,1408,100249,9040025
9131,129,605,100650,9041117
9132,5078,317,99544,9041400
9133,4261,459,100286,9042958
9134,4447,244,100979,9044436
9135,2083,2569,99731,9044750
9136,5762,2918,101780,9047262
9137,526,1357,100469,9047424
9138,4518,3223,100447,9048071
9139,2485,1584,100432,9048500
9140,2465,1960,100720,9048565
9141,3047,180,100613,9048676
9142,2927,5847,100392,9048990
9143,839,5971,100842,9049034
9144,5410,813,100058,9049143
9145,1820,1109,100128,9050444
9146,1929,3460,100448,9052024
9147,3718,3922,100517,9052682
9148,4844,2234,100771,9053440
9149,6000,2476,100552,9055525
9150,1661,3480,100254,9056714
9151,5437,265,99300,9056812
9152,5201,1254,100084,9057549
9153,2713,2770,101019,9057614
9154,5758,778,100205,9058155
9155,1492,4021,99341,9058298
9156,2221,5640,98378,9058366
9157,1618,1716,99069,9058679
9158,1239,3827,98365,9060442
9159,693,5811,99616,9060917
9160,1328,4950,98982,9061205
9161,3266,436,101043,9063130
9162,1800,3099,99985,9063818
9163,3883,4468,100353,9064408
9164,4412,42,100066,9065091
9165,2967,5191,99677,9065388
9166,2228,4448,98880,9066407
9167,4753,5321,99434,9069594
9168,2090,5488,100777,9070179
9169,1740,2445,98240,9070852
9170,4291,4463,100054,9071463
9171,5989,1764,98372,9072131
9172,3857,655,100055,9075573
9173,5930,3924,99906,9076373
9174,4641,5953,100417,9077541
9175,264,2152,99785,9077694
9176,676,454,101486,9077958
9177,255,5274,101113,9078831
9178,703,3926,100350,9081224
9179,3035,1150,100114,9082305
9180,3471,1589,101577,9083309
9181,4857,5750,100190,9083803
9182,1046,633,99461,9083997
9183,5928,4196,100568,9085131
9184,2677,1345,100864,9085501
9185,2412,4349,102377,9086045
9186,3189,4570,100156,9086650
9187,1547,5452,99873,9089333
9188,1832,2172,100975,9089434
9189,3150,4255,101724,9089446
9190,1709,4554,99879,9091019
9191,3333,2071,100626,9091865
9192,1585,556,100356,9094643
9193,1849,5700,101486,9099626
9194,5912,880,97864,9100965
9195,336,1866,98797,9101336
9196,4891,4131,101216,9101350
9197,2793,5717,100221,9102614
9198,1,335,100049,9102654
9199,4485,2452,100142,9104465
9200,1073,5016,99894,9106252
9201,33,3179,100004,9106519
9202,2938,600,99237,9107141
9203,265,4742,97962,9107184
9204,2259,3063,99172,9108260
9205,2475,5528,98004,9111770
9206,2335,1505,100308,9113794
9207,1855,4280,100453,9114270
9208,1153,5147,100697,9115849
9209,3252,293,100306,9117543
9210,3003,1571,98081,9118750
9211,2207,148,100307,9119688
9212,2788,3336,100918,9120059
9213,2858,5821,100346,9120624
9214,1273,565,100931,9121225
9215,4876,5220,102259,9122289
9216,5392,524,100706,9123049
9217,5631,3122,99884,9123834
9218,1732,5752,99728,9126752
9219,2874,5899,100398,9127804
9220,3201,2552,100615,9128587
9221,261,87,99515,9129540
9222,397,3644,99290,9129600
9223,3392,2320,97760,9129888
9224,3210,3053,101784,9130925
9225,3270,945,100232,9131140
9226,195,3187,100298,9132216
9227,1251,3208,99679,9132642
9228,5521,3299,99319,9133181
9229,5175,4774,100791,9134103
9230,5976,633,100860,9135649
9231,4177,3907,98986,9135900
9232,3116,2263,98007,9136669
9233,18,3172,101195,9139696
9234,2783,1597,99760,9140657
9235,3745,2803,99305,9143997
9236,1760,4633,100568,9144371
9237,3995,109,100174,9144882
9238,5232,5865,99462,9145080
9239,2847,1840,101118,9145638
9240,5220,3530,100335,9148233
9241,3199,4251,99983,9148999
9242,3768,524,100001,9152270
9243,3466,3661,98204,9152279
9244,4680,2311,100212,9152670
9245,1347,1193,100476,9153192
9246,5984,2368,98996,9153609
9247,4334,1241,100520,9154994
9248,4591,1800,100131,9155292
9249,1706,1722,100306,9155412
9250,4150,3358,100071,9155615
9251,2365,5080,99023,9155972
9252,3916,4170,99968,9156015
9253,1620,385,99492,9157309
9254,3086,2047,98210,9157680
