id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
8181,1752,2592,99665,8101989,8102586,0,1,0,0,0,1,12742-9559-21746,1
8182,1849,1371,100190,8103480,8104080,0,1,0,0,0,1,14071-27078-9105,42
8183,2379,3440,100591,8104441,8105041,0,1,0,0,0,1,19533-52688-38539,1
8184,5478,2516,98433,8107986,8108782,0,1,0,0,0,1,54068-49357-30507-40936,1000
8185,405,2194,100229,8108578,8109175,0,1,0,0,0,1,15465-1431-17704,2
8186,2988,1870,103090,8108897,8109694,0,1,0,0,0,1,25870-26680-13450-14271,302
8187,2950,5247,101095,8109259,8109856,0,1,0,0,0,1,25553-44998-51702,2000
8188,2265,4143,100303,8110301,8110903,0,1,0,0,0,1,18493-5210-38415,1
8189,3304,4117,99673,8110982,8111577,0,1,0,0,0,1,28763-23574-41134,0
8190,3028,3153,100094,8111395,8111991,0,1,0,0,0,1,55049-1444-54001,2
8191,4020,3092,99300,8112475,8113074,0,1,0,0,0,1,43625-37445-26792,1024
8192,3195,5999,99492,8113786,8114582,0,1,0,0,0,1,27823-40179-49790-60880,6090
8193,1800,2117,100461,8113876,8114469,0,1,0,0,0,1,24982-9496-16626,2
8194,3275,3119,100002,8114363,8114761,0,1,0,0,0,1,28513-27162,5050
8195,4540,4562,100314,8115165,8115760,0,1,0,0,0,1,44478-28156-44919,27
8196,1891,2890,98995,8115360,8115961,0,1,0,0,0,1,20472-52685-24814,1
8197,2881,751,99950,8115949,8116545,0,1,0,0,0,1,24755-1282-4127,2
8198,4947,1075,101973,8117115,8117915,0,1,0,0,0,1,49471-51632-30067-6719,59
8199,1527,4418,100390,8117349,8117939,0,1,0,0,0,1,10994-47775-46964,12
8200,3918,999,99746,8118235,8118833,0,1,0,0,0,1,35322-13425-5683,2
8201,5401,2595,101489,8119664,8120263,0,1,0,0,0,1,53517-5322-22177,492
8202,1502,4274,98613,8119871,8120665,0,1,0,0,0,1,19753-8581-42184-39992,1001
8203,283,2788,100837,8120092,8120883,0,1,0,0,0,1,994-38903-53913-23816,95
8204,3656,5216,99902,8120306,8121100,0,1,0,0,0,1,32206-32469-45884-51338,1000
8205,4130,82,98610,8120923,8121321,0,1,0,0,0,1,38141-185,1000
8206,2765,2711,98343,8122458,8123252,0,1,0,0,0,1,23527-58374-48365-22866,2099
8207,4657,1948,100771,8123219,8123812,0,1,0,0,0,1,46022-5691-14913,1
8208,3206,1608,101489,8126105,8126506,0,1,0,0,0,1,33531-39278,1000
8209,5268,2355,100839,8126635,8127230,0,1,0,0,0,1,51975-42660-21520,2000
8210,16,3928,101158,8128190,8128588,0,1,0,0,0,1,48304-41054,0
8211,121,910,99990,8128588,8129182,0,1,0,0,0,1,296-3876-5148,1001
8212,2507,1496,99555,8128850,8129246,0,1,0,0,0,1,41843-40996,0
8213,1726,2315,100154,8129445,8130246,0,1,0,0,0,1,12557-1847-48385-18972,2000
8214,4355,4615,99256,8130258,8131054,0,1,0,0,0,1,47013-23721-55773-45650,1010
8215,4998,5260,99520,8130948,8131739,0,1,0,0,0,1,49573-49357-23574-51864,0
8216,157,4350,99548,8131483,8132081,0,1,0,0,0,1,13294-5702-41413,1
8217,268,2752,101733,8132492,8133287,0,1,0,0,0,1,868-38903-53913-23392,95
8218,1998,5956,99285,8132656,8133451,0,1,0,0,0,1,15394-11516-52095-60113,1001
8219,5174,3201,99116,8133231,8134023,0,1,0,0,0,1,51079-55156-55167-27877,1001
8220,3856,4675,99471,8134494,8135089,0,1,0,0,0,1,34793-5093-46819,1
8221,3312,4109,99164,8134608,8135206,0,1,0,0,0,1,28779-46622-37916,1000
8222,1353,3927,99710,8135357,8135951,0,1,0,0,0,1,8562-38853-39967,1000
8223,2436,3690,98683,8136247,8137043,0,1,0,0,0,1,20005-52662-50017-32477,1
8224,5641,3814,100835,8136567,8137560,0,1,0,0,0,1,55890-50253-52147-50831-34018,1001
8225,2734,3698,98972,8137535,8138130,0,1,0,0,0,1,46971-56448-40509,98
8226,1113,5039,99350,8140279,8140872,0,1,0,0,0,1,6989-9560-50066,2
8227,5695,830,101083,8140909,8141506,0,1,0,0,0,1,56937-6542-4596,1
8228,4165,2071,99899,8141328,8142120,0,1,0,0,0,1,38661-33936-52663-16168,1100
8229,5236,2828,100212,8146427,8147220,0,1,0,0,0,1,54743-51111-51482-24173,2000
8230,5576,2229,99444,8146940,8147538,0,1,0,0,0,1,54896-52666-18107,100
8231,2162,5726,97849,8147486,8148086,0,1,0,0,0,1,17271-44998-56844,2000
8232,5304,21,101933,8148113,8148509,0,1,0,0,0,1,58544-3028,101
8233,2696,3768,98879,8150366,8150964,0,1,0,0,0,1,38904-33789-33280,1
8234,2041,4273,99017,8150498,8151094,0,1,0,0,0,1,15926-32015-41316,1001
8235,3560,3389,100743,8150821,8151614,0,1,0,0,0,1,30978-52749-23575-29074,1
8236,3850,3731,100982,8151261,8151859,0,1,0,0,0,1,40987-52684-33109,101
8237,1597,2334,100005,8151489,8152086,0,1,0,0,0,1,11676-1475-19183,2
8238,1211,370,100185,8156160,8156564,0,1,0,0,0,1,7557-2950,1
8239,3557,2285,98749,8159133,8159934,0,1,0,0,0,1,30969-52677-23635-18704,1001
8240,3774,995,100411,8159294,8159896,0,1,0,0,0,1,33410-37251-5646,2000
8241,828,3261,98910,8159441,8160036,0,1,0,0,0,1,4575-1380-28366,2
8242,5114,3577,100899,8160512,8161109,0,1,0,0,0,1,52165-26724-34811,118
8243,4939,2396,100614,8161308,8162104,0,1,0,0,0,1,49455-51632-31491-20959,30053
8244,4200,5059,99878,8161566,8162362,0,1,0,0,0,1,39052-48407-48359-49926,2000
8245,3477,4124,100217,8161582,8162382,0,1,0,0,0,1,30182-42639-48295-38032,4103
8246,1130,3499,99420,8161605,8162203,0,1,0,0,0,1,33050-57980-38021,398
8247,3246,1854,99751,8161683,8162279,0,1,0,0,0,1,28311-1338-14115,2
8248,599,758,101496,8163631,8164226,0,1,0,0,0,1,2992-3858-4171,1
8249,2134,1011,101118,8165753,8166349,0,0,1,0,0,2,16909-12399-12952-6068,463
8250,2300,4454,101436,8165921,8166520,0,1,0,0,0,1,18788-1511-42750,2
8251,4051,3986,101081,8166472,8166868,0,1,0,0,0,1,37299-36272,1000
8252,5056,3008,99344,8166706,8167501,0,1,0,0,0,1,49893-58148-58311-26032,2000
8253,2442,5365,99408,8173115,8173707,0,1,0,0,0,1,20183-9932-53375,2
8254,349,4619,99176,8173616,8174212,0,1,0,0,0,1,60286-48201-45704,1001
8255,4145,2377,100060,8173621,8174019,0,1,0,0,0,1,40495-19608,1000
8256,5536,5854,99607,8174678,8175077,0,1,0,0,0,1,58035-58325,1000
8257,88,4060,98183,8176029,8176826,0,1,0,0,0,1,201-5568-5815-37322,201
8258,5484,4938,101005,8176902,8177696,0,1,0,0,0,1,54087-46623-49356-49450,1000
8259,2988,4548,101055,8177249,8177249,0,0,1,0,0,2,25870-23574-48359-44542,1000
8260,5795,586,99958,8177401,8177997,0,1,0,0,0,1,57709-53009-19356,1218
8261,3819,783,99266,8179791,8180389,0,1,0,0,0,1,34040-5772-4319,1
8262,3214,3956,99827,8180066,8180866,0,1,0,0,0,1,27959-23574-55316-35915,19
8263,2635,1212,100445,8180845,8181641,0,1,0,0,0,1,22237-22518-11968-7553,4
8264,168,1938,99774,8181446,8182044,0,1,0,0,0,1,8370-8009-15332,1
8265,1142,3790,100297,8183419,8184014,0,1,0,0,0,1,7147-6031-33718,1
8266,1208,1598,100676,8183558,8184154,0,1,0,0,0,1,7520-5670-11680,1041
8267,4568,4538,99983,8184553,8185349,0,1,0,0,0,1,44869-39186-33051-44425,2000
8268,335,5297,101006,8184902,8185504,0,1,0,0,0,1,14998-33937-52396,1102
8269,2539,3353,100986,8185172,8185769,0,1,0,0,0,1,45219-46623-28964,0
8270,4079,2881,102578,8185399,8185996,0,1,0,0,0,1,37521-1380-24754,2
8271,3477,4349,100362,8186312,8187107,0,1,0,0,0,1,30182-42639-48359-41386,2000
8272,4764,4778,97523,8186935,8187734,0,1,0,0,0,1,47721-58506-55157-47845,2000
8273,4884,5834,100135,8186954,8187550,0,1,0,0,0,1,49351-20968-59850,2000
8274,2325,2674,99429,8188831,8189629,0,1,0,0,0,1,19072-18633-16838-22529,2022
8275,2601,5820,100069,8192046,8192640,0,1,0,0,0,1,21883-32063-58095,50001
8276,618,3553,100913,8192575,8193171,0,1,0,0,0,1,20767-55166-50189,2
8277,2998,264,100328,8192824,8193427,0,1,0,0,0,1,47289-23119-854,2172
8278,600,2347,98844,8193093,8193690,0,1,0,0,0,1,48303-51505-48966,1003
8279,2945,2906,100506,8194606,8195197,0,1,0,0,0,1,25460-9569-24972,2
8280,3080,3852,99331,8194944,8195542,0,1,0,0,0,1,27125-1514-34420,2
8281,3220,5648,99562,8195184,8195780,0,1,0,0,0,1,28908-55775-56026,949
8282,1896,617,101144,8195397,8195996,0,1,0,0,0,1,18282-1327-3092,2
8283,3013,2352,100590,8195499,8196099,0,1,0,0,0,1,26069-1354-24661,2
8284,2905,1327,100575,8195819,8196421,0,1,0,0,0,1,39108-3458-17667,94
8285,5221,3017,99334,8195939,8196533,0,1,0,0,0,1,60639-23410-26098,2
8286,4352,966,98964,8196456,8197251,0,1,0,0,0,1,41427-46038-25259-5471,1000
8287,1142,5453,99051,8196497,8197291,0,1,0,0,0,1,7147-27079-58441-53865,1092
8288,713,2847,100362,8198732,8199331,0,1,0,0,0,1,3748-1965-60734,219
8289,1914,2251,100333,8199280,8199878,0,1,0,0,0,1,14624-6486-18333,1
8290,4000,5851,97866,8200780,8201579,0,1,0,0,0,1,36413-42185-48359-58300,2000
8291,1197,2349,101679,8200898,8201498,0,1,0,0,0,1,7420-21698-19785,1000
8292,2963,3471,99890,8201628,8202224,0,1,0,0,0,1,25768-57971-30083,23245
8293,1684,820,100979,8202789,8203188,0,1,0,0,0,1,12293-39222,1000
8294,583,1683,100907,8206993,8207590,0,1,0,0,0,1,2874-2005-25896,101
8295,186,4560,99809,8207588,8208187,0,1,0,0,0,1,41162-52665-45259,99
8296,3379,2547,98140,8207624,8208416,0,1,0,0,0,1,29048-32108-927-21138,1092
8297,10,862,98006,8208876,8209276,0,1,0,0,0,1,3037-14148,0
8298,4785,3352,101475,8209031,8209429,0,1,0,0,0,1,47859-44838,1000
8299,5817,696,99591,8210504,8211100,0,1,0,0,0,1,58053-23476-3608,1000
8300,4773,4013,99173,8212933,8213734,0,1,0,0,0,1,47818-52094-30971-36848,1100
8301,5962,1642,98785,8214017,8214618,0,1,0,0,0,1,60160-53239-56381,1218
8302,4930,1986,102364,8214466,8215262,0,1,0,0,0,1,49434-51632-51553-18167,0
8303,4626,3616,99867,8217154,8217949,0,1,0,0,0,1,45740-40368-16605-31720,2042
8304,1805,2335,99192,8218336,8218933,0,1,0,0,0,1,13430-10817-19207,1001
8305,2288,2615,101162,8219780,8220177,0,1,0,0,0,1,26019-42369,101
8306,5754,1640,99483,8220319,8220917,0,1,0,0,0,1,58383-48395-24738,100
8307,2827,2746,100265,8220537,8221329,0,1,0,0,0,1,24144-4570-22519-23376,2
8308,2534,3236,99677,8220938,8221734,0,1,0,0,0,1,21004-4569-331-28148,1000
8309,4976,3814,101590,8221590,8221590,0,0,0,0,0,1,-1,
8310,237,2358,100626,8222940,8223539,0,1,0,0,0,1,59899-52689-19381,101
8311,5357,1565,100521,8224208,8225005,0,1,0,0,0,1,53347-55594-13186-11378,1220
8312,4880,1122,99549,8226735,8227528,0,1,0,0,0,1,49150-46987-52682-12623,1100
8313,4662,3752,98571,8227121,8227523,0,1,0,0,0,1,48878-35189,1000
8314,1081,5494,98336,8229556,8230150,0,1,0,0,0,1,60279-42635-54132,1146
8315,3464,2275,100053,8230518,8231122,0,1,0,0,0,1,30098-1030-18609,1007
8316,219,4290,99037,8231375,8231772,0,1,0,0,0,1,59682-40435,1
8317,1550,3780,99184,8232530,8233121,0,1,0,0,0,1,11290-1225-33538,501
8318,2143,3075,100505,8233458,8234055,0,1,0,0,0,1,17031-3897-27532,1001
8319,1567,3168,99464,8234104,8234702,0,1,0,0,0,1,11912-45690-27566,1001
8320,3132,5890,100359,8234706,8235302,0,1,0,0,0,1,34982-3884-59119,1
8321,5112,3943,98456,8235355,8235956,0,1,0,0,0,1,50439-52752-35736,99
8322,2801,1138,99800,8235509,8236106,0,1,0,0,0,1,23942-21225-17645,225
8323,4226,1828,100432,8236205,8236806,0,1,0,0,0,1,46402-46559-13950,1004
8324,1469,5994,101668,8236781,8237183,0,1,0,0,0,1,48367-60792,101
8325,3851,5961,101639,8236937,8237534,0,1,0,0,0,1,34407-18600-60139,2172
8326,2548,1634,99462,8237213,8238007,0,1,0,0,0,1,21146-14731-15093-12168,200
8327,4694,5675,101822,8237640,8238435,0,1,0,0,0,1,46929-34-719-56302,4171
8328,4265,904,100042,8243064,8243464,0,1,0,0,0,1,39898-5119,1170
8329,686,3393,100613,8243615,8244414,0,1,0,0,0,1,3563-27079-32109-29084,42
8330,1268,4890,102045,8243877,8244274,0,1,0,0,0,1,7851-49242,1000
8331,5383,1729,99127,8244468,8245263,0,1,0,0,0,1,53444-13045-18706-12583,100
8332,2136,3366,100563,8244549,8245351,0,1,0,0,0,1,16932-52685-23575-29022,1
8333,2130,5198,100242,8245524,8246122,0,1,0,0,0,1,16826-52095-51210,1001
8334,7,5877,99628,8245676,8246277,0,1,0,0,0,1,14-3523-58816,1200
8335,2411,5794,100747,8247024,8247817,0,1,0,0,0,1,24849-5158-59473-57693,1002
8336,1855,2608,99323,8248203,8248803,0,1,0,0,0,1,14121-9630-21968,2
8337,3181,4950,99983,8248727,8249526,0,1,0,0,0,1,27722-38903-58441-49476,94
8338,2348,2650,99696,8250249,8250646,0,1,0,0,0,1,30181-22512,99
8339,852,1774,99588,8251369,8251969,0,1,0,0,0,1,4800-27159-12942,1000
8340,1119,2216,101933,8251394,8251793,0,1,0,0,0,1,7390-20165,1
8341,5174,4945,98333,8253905,8254694,0,1,0,0,0,1,51079-46623-49356-49466,1000
8342,4932,4038,100008,8254688,8255482,0,1,0,0,0,1,49439-49357-51028-37119,2000
8343,3090,3975,101226,8256536,8257132,0,1,0,0,0,1,26761-47271-36177,1000
8344,646,3898,102574,8257250,8257842,0,1,0,0,0,1,3290-52745-35897,1
8345,3088,5581,98442,8258451,8259246,0,1,0,0,0,1,26748-13013-50808-54917,2010
8346,2084,3017,98599,8259452,8260050,0,1,0,0,0,1,24794-1384-26098,2
8347,4706,1768,100779,8259472,8260073,0,1,0,0,0,1,47305-56448-13287,100
8348,997,4650,99673,8259585,8260188,0,1,0,0,0,1,8604-28732-45947,1001
8349,1853,2892,100785,8260768,8261365,0,1,0,0,0,1,42198-48382-47460,1000
8350,5318,2048,99808,8260952,8261747,0,1,0,0,0,1,52589-55156-46636-34225,1001
8351,5574,4903,99582,8262702,8263302,0,1,0,0,0,1,54875-46623-49369,1000
8352,4417,3084,100822,8263364,8263958,0,1,0,0,0,1,42385-8950-26703,1001
8353,4202,515,99879,8266491,8266889,0,1,0,0,0,1,39119-2769,1
8354,1179,917,101327,8266852,8267450,0,1,0,0,0,1,13980-23327-28238,2
8355,3422,3585,99267,8267673,8268270,0,1,0,0,0,1,29586-10393-31278,898
8356,4308,4322,101286,8267744,8268344,0,1,0,0,0,1,40579-23694-46395,1101
8357,4905,2664,101475,8268436,8269033,0,1,0,0,0,1,49373-30507-22478,1000
8358,5940,2385,101212,8269148,8269946,0,1,0,0,0,1,59842-38570-5772-19581,1020
8359,4761,2073,101395,8271171,8271767,0,1,0,0,0,1,57822-729-16186,1000
8360,4858,2348,99513,8271744,8272342,0,1,0,0,0,1,57196-36703-36040,1
8361,3608,5409,99662,8271927,8272722,0,1,0,0,0,1,31623-58614-55591-53540,1220
8362,3344,1305,101435,8273354,8273951,0,1,0,0,0,1,28947-23574-24439,0
8363,516,2917,98269,8273964,8274559,0,1,0,0,0,1,3041-1132-25127,801
8364,3666,4212,99997,8274292,8274886,0,1,0,0,0,1,48646-47726-40780,99
8365,1525,4106,101645,8274895,8275491,0,1,0,0,0,1,10988-11516-37911,1
8366,5858,1965,99804,8276029,8276825,0,1,0,0,0,1,58362-52670-34-15071,1100
8367,1328,4227,98331,8276516,8277115,0,1,0,0,0,1,8397-39129-39402,12
8368,2713,5521,100131,8276538,8277134,0,1,0,0,0,1,22941-44998-54400,2000
8369,5783,295,99857,8276976,8277772,0,1,0,0,0,1,57581-46623-23574-3002,0
8370,5384,5392,100285,8277362,8278158,0,1,0,0,0,1,53455-2217-55586-53485,2391
8371,3265,4185,100869,8277374,8277977,0,1,0,0,0,1,31089-9602-38906,2
8372,3657,5363,99346,8277947,8278346,0,1,0,0,0,1,54054-53361,1009
8373,1034,1815,99070,8279569,8280170,0,1,0,0,0,1,7822-8024-13644,1
8374,5545,5148,100811,8282670,8283467,0,1,0,0,0,1,55099-56449-51519-50764,100
8375,4538,1191,101047,8282957,8283553,0,1,0,0,0,1,44424-33068-7372,1001
8376,225,5042,100213,8283593,8284188,0,1,0,0,0,1,713-192-49688,1110
8377,490,3757,100768,8284953,8285349,0,1,0,0,0,1,11450-33119,200
8378,4574,3219,99093,8288065,8288865,0,1,0,0,0,1,44983-53009-1946-40337,1219
8379,4402,352,100537,8288369,8288769,0,1,0,0,0,1,42574-9491,1
8380,2667,4222,99625,8289104,8289703,0,1,0,0,0,1,22503-50022-47220,1000
8381,2027,4132,99434,8289303,8289697,0,1,0,0,0,1,15779-48471,0
8382,2604,770,100877,8289886,8290484,0,1,0,0,0,1,21916-13360-4221,1997
8383,630,3935,100119,8289921,8290524,0,1,0,0,0,1,30683-30229-35582,3011
8384,2892,3952,101413,8290307,8290901,0,1,0,0,0,1,24821-28459-35851,2026
8385,784,1583,100029,8291243,8292041,0,1,0,0,0,1,4297-30809-27505-11508,901
8386,371,1456,99818,8291617,8292015,0,1,0,0,0,1,2200-13105,0
8387,1431,12,100658,8292159,8292754,0,1,0,0,0,1,23687-40762-22,200
8388,2602,3024,100275,8293623,8294223,0,1,0,0,0,1,21885-20155-26284,1218
8389,1998,2938,101486,8295919,8296517,0,1,0,0,0,1,15394-22060-59971,1253
8390,4788,2104,99350,8296520,8297322,0,1,0,0,0,1,47865-55772-22030-16477,1011
8391,4019,229,100601,8296572,8297167,0,1,0,0,0,1,37369-727-732,1000
8392,2136,1446,100587,8296652,8297048,0,1,0,0,0,1,16929-21958,1000
8393,5858,831,101127,8298346,8299135,0,1,0,0,0,1,58362-9004-6505-4617,1001
8394,2250,3174,100366,8298963,8299760,0,1,0,0,0,1,18329-4569-331-27646,1000
8395,2116,5083,100226,8301463,8301862,0,1,0,0,0,1,17628-50249,1
8396,5252,3111,98939,8301723,8302517,0,1,0,0,0,1,51716-53009-53264-27051,1668
8397,339,2359,99392,8304323,8304915,0,1,0,0,0,1,48313-39516-19387,1100
8398,4244,4148,100908,8304549,8305344,0,1,0,0,0,1,39642-5856-9007-38470,2002
8399,3932,2152,98916,8305000,8305596,0,1,0,0,0,1,35528-1217-17117,2
8400,5607,4565,97869,8305039,8305634,0,1,0,0,0,1,55338-46484-45326,2098
8401,1399,3888,99342,8305655,8306252,0,1,0,0,0,1,8855-1397-34876,2
8402,1707,2100,100444,8306060,8306657,0,1,0,0,0,1,12437-1321-16412,2
8403,3171,1521,98470,8306324,8306919,0,1,0,0,0,1,27615-14531-10972,1011
8404,4920,3980,100294,8306716,8307511,0,1,0,0,0,1,49415-49357-30507-36220,1000
8405,5742,1051,99617,8308674,8309272,0,1,0,0,0,1,59920-42208-6330,10
8406,811,2520,99653,8311934,8312530,0,1,0,0,0,1,4482-32517-28545,1
8407,5426,1027,99788,8314317,8314918,0,1,0,0,0,1,54049-22658-6165,1100
8408,4513,3948,100331,8315663,8316458,0,1,0,0,0,1,43930-52094-35243-35820,2001
8409,4036,336,101867,8316070,8316667,0,1,0,0,0,1,59550-16257-13379,3
8410,3260,3710,99248,8318335,8318931,0,1,0,0,0,1,29584-9153-32770,1000
8411,3426,1703,99557,8319754,8320353,0,1,0,0,0,1,29572-3934-12415,1
8412,5005,1111,100017,8320054,8320851,0,1,0,0,0,1,49586-58440-15634-6983,1093
8413,3331,3626,99404,8321210,8321805,0,1,0,0,0,1,28839-23574-32562,99
8414,2396,4310,100813,8323462,8324056,0,1,0,0,0,1,20958-47726-41050,100
8415,1338,427,98252,8323690,8324087,0,1,0,0,0,1,8439-11020,0
8416,1073,2783,100656,8324450,8325044,0,1,0,0,0,1,16507-11183-23782,2
8417,1723,517,100901,8325353,8325949,0,1,0,0,0,1,12538-1234-2543,2
8418,3297,2557,99151,8327373,8327773,0,1,0,0,0,1,42623-21612,1000
8419,998,5904,99866,8327429,8328422,0,1,0,0,0,1,5673-794-19631-57430-59317,3000
8420,1193,3874,100334,8327540,8327936,0,1,0,0,0,1,26137-45582,1000
8421,2083,5779,100024,8328714,8329509,0,1,0,0,0,1,16279-46208-59537-57572,2001
8422,2507,1163,98262,8329953,8330548,0,1,0,0,0,1,23854-1309-7253,2
8423,112,3526,100552,8332495,8333292,0,1,0,0,0,1,5313-9885-30956-30659,1002
8424,590,5865,101221,8332732,8333329,0,1,0,0,0,1,2931-6501-58569,1
8425,361,3894,98390,8333175,8333771,0,1,0,0,0,1,1347-1422-34993,2
8426,3633,3331,98759,8335275,8336075,0,1,0,0,0,1,31858-52701-23575-28838,1
8427,1732,2264,99493,8336082,8336675,0,1,0,0,0,1,40959-23711-18484,1100
8428,2089,1208,99532,8336451,8337047,0,1,0,0,0,1,16319-7516-7521,10101
8429,4712,1347,99850,8337206,8337603,0,1,0,0,0,1,46937-42518,99
8430,1049,3055,101167,8337361,8337954,0,1,0,0,0,1,7914-26864-53719,1000
8431,159,1104,100999,8339225,8339823,0,1,0,0,0,1,482-11999-6952,1001
8432,4259,1423,98739,8340530,8341130,0,1,0,0,0,1,39900-1273-9084,2
8433,4306,2145,99423,8341159,8341755,0,1,0,0,0,1,40549-28360-17054,490
8434,3561,1831,101075,8341926,8342519,0,1,0,0,0,1,53939-13438-13962,1001
8435,1899,1068,99119,8343595,8343991,0,1,0,0,0,1,14416-6559,0
8436,1831,1192,99053,8344210,8344806,0,1,0,0,0,1,13963-1232-7377,2
8437,2596,5243,99096,8344750,8345348,0,1,0,0,0,1,21829-48252-55521,1000
8438,5372,5670,101292,8344908,8345700,0,1,0,0,0,1,53393-56383-53219-56283,2219
8439,2220,4950,100624,8351016,8351809,0,1,0,0,0,1,17912-3459-58441-49476,93
8440,4299,4327,99215,8351321,8351914,0,1,0,0,0,1,47955-42291-40935,2034
8441,3763,2576,100365,8351369,8351970,0,1,0,0,0,1,33649-19435-21572,17
8442,2514,3522,102228,8352113,8352707,0,1,0,0,0,1,20842-1283-30618,2
8443,4394,5748,101889,8354607,8355204,0,1,0,0,0,1,44098-55316-57161,20
8444,5270,1030,99602,8354923,8355720,0,1,0,0,0,1,51979-57224-51533-6282,2011
8445,3551,1413,99841,8355517,8356109,0,1,0,0,0,1,30938-10312-8987,2
8446,5346,1024,100507,8355929,8356522,0,1,0,0,0,1,59714-727-6150,1000
8447,1072,4053,99858,8356844,8357647,0,1,0,0,0,1,6605-3938-35474-37257,2001
8448,5558,5578,99608,8357040,8357441,0,1,0,0,0,1,54797-57387,1000
8449,4416,4089,101017,8358187,8358784,0,1,0,0,0,1,45640-1227-37725,2
8450,106,1748,98927,8359294,8359892,0,1,0,0,0,1,25210-25259-12691,0
8451,1230,1713,99508,8359524,8360125,0,1,0,0,0,1,7640-8009-23077,1
8452,4810,4422,100123,8362208,8363004,0,1,0,0,0,1,48170-48358-42184-42403,2000
8453,3677,5637,99652,8364299,8364891,0,1,0,0,0,1,32413-52728-56786,1000
8454,1228,4877,101193,8366190,8366784,0,1,0,0,0,1,7634-33093-51037,1022
8455,1168,2078,100739,8366409,8367008,0,1,0,0,0,1,7282-33093-19620,12
8456,4647,2614,100353,8366563,8367160,0,1,0,0,0,1,45936-48358-23721,1000
8457,3327,5782,98613,8366627,8367223,0,1,0,0,0,1,28831-46622-57578,2000
8458,3432,4955,99367,8367484,8368282,0,1,0,0,0,1,29603-56761-58441-49486,1092
8459,5942,1048,100179,8368743,8369342,0,1,0,0,0,1,60834-51766-6317,2013
8460,3680,3776,101041,8370523,8371316,0,1,0,0,0,1,32419-53290-58978-33461,1220
8461,2675,2063,100872,8370772,8371571,0,1,0,0,0,1,22533-23429-6358-16089,221
8462,2340,880,98890,8371461,8372058,0,1,0,0,0,1,34773-14052-4947,1
8463,2903,3491,99826,8372728,8373323,0,1,0,0,0,1,57952-52759-33960,1
8464,2259,3600,100561,8372854,8373453,0,1,0,0,0,1,18440-13455-31392,1001
8465,3127,5993,99742,8376615,8377406,0,1,0,0,0,1,27198-60404-60501-60790,6069
8466,5276,3874,99752,8377792,8378583,0,1,0,0,0,1,52083-52154-54051-45790,2000
8467,1951,5821,98322,8378088,8378885,0,1,0,0,0,1,14928-52675-48359-58106,1001
8468,1132,5462,100909,8379787,8380386,0,1,0,0,0,1,7082-22060-53955,1252
8469,5956,1819,100554,8379952,8380752,0,1,0,0,0,1,60112-39796-1458-13813,1002
8470,265,1957,99706,8383231,8383829,0,1,0,0,0,1,24624-6499-15006,1
8471,1196,5048,101173,8384109,8384702,0,1,0,0,0,1,7406-47775-56395,113
8472,5354,1738,100435,8385024,8385619,0,1,0,0,0,1,55594-53220-12653,218
8473,2085,636,100825,8387368,8387967,0,1,0,0,0,1,23934-24780-3255,0
8474,4255,3514,99456,8388608,8389403,0,1,0,0,0,1,39798-42985-42987-30558,1049
8475,274,5638,99907,8389746,8390341,0,1,0,0,0,1,897-42661-55802,2000
8476,3210,118,97258,8391209,8392010,0,1,0,0,0,1,27951-30234-12804-14641,9
8477,5839,1776,98936,8391495,8392089,0,1,0,0,0,1,58265-41300-13976,1001
8478,5944,4765,100111,8391647,8392243,0,1,0,0,0,1,60011-52729-47768,1000
8479,4139,4072,101370,8392106,8392707,0,1,0,0,0,1,38327-37886-37473,2000
8480,1165,5903,99013,8392123,8392719,0,1,0,0,0,1,32742-46294-59313,2010
8481,234,909,98669,8392379,8392976,0,1,0,0,0,1,55570-57981-24089,1
8482,3987,3429,100028,8393382,8393778,0,1,0,0,0,1,36295-29592,1000
8483,3875,1762,99192,8394603,8395402,0,1,0,0,0,1,34662-24174-11938-12849,0
8484,1856,2165,101025,8396662,8397257,0,1,0,0,0,1,48279-52758-17307,102
8485,1885,4644,101039,8396826,8397626,0,1,0,0,0,1,14344-50060-55157-45890,1002
8486,4604,1933,100202,8398022,8398623,0,1,0,0,0,1,57444-26825-14778,21
8487,5,5856,99347,8398851,8399446,0,1,0,0,0,1,11-48359-58330,1000
8488,2608,4977,99349,8401146,8401944,0,1,0,0,0,1,21969-17671-58441-49530,93
8489,2423,4296,99309,8401479,8402075,0,1,0,0,0,1,19899-9758-40500,1
8490,4891,263,99907,8402208,8402803,0,1,0,0,0,1,49285-50111-1738,1001
8491,2040,3694,100356,8404044,8404839,0,1,0,0,0,1,15897-52728-50017-32496,1000
8492,1284,2754,99111,8404461,8404856,0,1,0,0,0,1,10931-24440,0
8493,471,3226,100286,8404758,8405154,0,1,0,0,0,1,11298-28195,0
8494,3951,1892,99719,8404898,8405293,0,1,0,0,0,1,35857-26754,1000
8495,4157,2626,100033,8406117,8406914,0,1,0,0,0,1,38568-52688-15024-22123,1001
8496,2609,2408,99337,8406225,8407020,0,1,0,0,0,1,22185-7819-5606-19756,1
8497,807,3691,99308,8409028,8409815,0,1,0,0,0,1,31357-23670-52756-32491,2000
8498,327,3141,100920,8411732,8412331,0,1,0,0,0,1,3850-1417-27285,2
